Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL
Apoidea,ALLO-SWI-288,Europe,Switzerland,LC,Zurich,Schinz r4,47.3769,8.5417,NA,30/7/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_malachurum,Female,0.02693,0.021706,0.005224,1.439,NA
Apoidea,ALLO-SWI-338,Europe,Switzerland,LC,Zurich,berg,47.3769,8.5417,NA,29/7/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_malachurum,Female,0.02648,0.021706,0.004774,1.494,NA
Apoidea,ALLO-SWI-363,Europe,Switzerland,LC,Zurich,Suberg,47.3769,8.5417,NA,3/8/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_malachurum,Female,0.02638,0.021706,0.004674,1.457,NA
Apoidea,ALLO-SWI-413,Europe,Switzerland,LC,Zurich,Zeining,47.3769,8.5417,NA,22/6/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_malachurum,Female,0.02599,0.021706,0.004284,1.409,NA
Apoidea,ALLO-SWI-316,Europe,Switzerland,LC,Zurich,Hinwil r5,47.3769,8.5417,NA,25/8/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Dialictus,Lasioglossum_morio,Female,0.02482,0.021706,0.003114,0.998,NA
Apoidea,ALLO-SWI-364,Europe,Switzerland,LC,Zurich,Hinwil r4,47.3769,8.5417,NA,29/7/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Dialictus,Lasioglossum_morio,Female,0.02328,0.021706,0.001574,0.997,NA
Apoidea,ALLO-SWI-390,Europe,Switzerland,LC,Zurich,Gossau r3,47.3769,8.5417,NA,10/7/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Dialictus,Lasioglossum_morio,Female,0.02287,0.021706,0.001164,0.975,NA
Apoidea,ALLO-SWI-290,Europe,Switzerland,LC,Zurich,Wohl r4,47.3769,8.5417,NA,3/8/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Dialictus,Lasioglossum_morio,Female,0.02265,0.021706,0.000944,0.977,NA
Apoidea,ALLO-SWI-366,Europe,Switzerland,LC,Zurich,Suberg r3,47.3769,8.5417,NA,9/7/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Dialictus,Lasioglossum_morio,Female,0.02245,0.021706,0.000744,0.837,NA
Apoidea,ALLO-SWI-313,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,NA,9/7/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.03967,0.031179,0.008491,1.091,NA
Apoidea,ALLO-SWI-337,Europe,Switzerland,LC,Zurich,Mandch,47.3769,8.5417,NA,28/6/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.0391,0.031179,0.007921,1.083,NA
Apoidea,ALLO-SWI-345,Europe,Switzerland,LC,Zurich,Buch Gr r4,47.3769,8.5417,NA,29/7/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.02667,0.021706,0.004964,1.308,NA
Apoidea,ALLO-SWI-412,Europe,Switzerland,LC,Zurich,MZ A2,47.3769,8.5417,NA,14/4/15,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.02439,0.021706,0.002684,1.27,NA
Apoidea,ALLO-SWI-271,Europe,Switzerland,LC,Zurich,MZ A1,47.3769,8.5417,NA,14/4/15,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Male,0.02387,0.021706,0.002164,1.23,NA
Apoidea,ALLO-SWI-361,Europe,Switzerland,LC,Zurich,Zetzwil,47.3769,8.5417,NA,7/7/26,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.02368,0.021706,0.001974,1.023,NA
Apoidea,ALLO-SWI-263,Europe,Switzerland,LC,Zurich,MZ B1,47.3769,8.5417,NA,14/4/15,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Sphecodogastra,Lasioglossum_pauxillum,Female,0.02331,0.021706,0.001604,1.037,NA
Apoidea,ALLO-SWI-420,Europe,Switzerland,LC,Zurich,Suberg r3,47.3769,8.5417,NA,9/7/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_politum,Female,0.02222,0.021706,0.000514,0.906,NA
Apoidea,ALLO-SWI-419,Europe,Switzerland,LC,Zurich,Wohl r4,47.3769,8.5417,NA,3/8/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Evylaeus,Lasioglossum_politum,Female,0.02182,0.021706,0.000114,0.914,NA
Apoidea,ALLO-SWI-292,Europe,Switzerland,LC,Zurich,Buch Gr r3,47.3769,8.5417,NA,8/7/16,NA,NA,Halictidae,Halictinae,Halictini,Lasioglossum,Leuchalictus,Lasioglossum_zonulum,Male,0.02503,0.021706,0.003324,1.455,NA
Apoidea,ALLO-SWI-323,Europe,Switzerland,LC,Zurich,Hinwil r4,47.3769,8.5417,NA,29/7/16,NA,NA,Melittidae,Melittinae,Macropidini ,Macropis,Macropis,Macropis_europaea,Female,0.03539,0.031179,0.004211,2.376,NA
Apoidea,ALLO-SWI-275,Europe,Switzerland,LC,Zurich,Buch Gr r2,47.3769,8.5417,NA,20/6/16,NA,NA,Megachilidae,Megachilinae,Megachilini,Megachile,Pseudomegachile,Megachile_ericetorum,Male,0.04691,0.031179,0.015731,3.165,NA
Apoidea,ALLO-SWI-606,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Melittidae,Melittinae,Melittini ,Melitta,Melitta,Melitta_nigricans,Female,0.0488,0.047243,0.001557,2.27,NA
Apoidea,ALLO-SWI-12,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Nomadinae,Nomadini,Nomada,Nomada,Nomada_fabriciana,Female,0.0258,0.01451,0.01129,1.595,NA
Apoidea,ALLO-SWI-35,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Nomadinae,Nomadini,Nomada,Nomada,Nomada_flava,Male,0.0359,0.01451,0.02139,2.074,NA
Apoidea,ALLO-SWI-41,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Nomadinae,Nomadini,Nomada,Nomada,Nomada_flava,Male,0.0268,0.01451,0.01229,1.48,NA
Apoidea,ALLO-SWI-40,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Apidae,Nomadinae,Nomadini,Nomada,Nomada,Nomada_sexfasciata,Male,0.0342,0.01451,0.01969,1.907,NA
Apoidea,ALLO-SWI-108,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Megachilidae,Megachilinae,Osmiini,Osmia,Osmia,Osmia_bicornis,Female,0.066,0.047707,0.018293,3.151,NA
Apoidea,ALLO-SWI-55,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Megachilidae,Megachilinae,Osmiini,Osmia,Osmia,Osmia_bicornis,Male,0.0312,0.014513,0.016687,2.383,NA
Apoidea,ALLO-SWI-112,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Megachilidae,Megachilinae,Osmiini,Osmia,Osmia,Osmia_bicornis,Female,0.0614,0.047707,0.013693,2.865,NA
Apoidea,ALLO-SWI-307,Europe,Switzerland,LC,Zurich,Motsch r2,47.3769,8.5417,NA,23/6/16,NA,NA,Megachilidae,Megachilinae,Osmiini,Osmia,Osmia,Osmia_bicornis,Female,0.06048,0.047707,0.012773,2.886,NA
Apoidea,ALLO-SWI-685,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/15,NA,NA,Megachilidae,Megachilinae,Osmiini,Osmia,Helicosmia,Osmia_caerulescens,Male,0.0417,0.031179,0.010521,1.718,NA
Apoidea,ALLO-SWI-49,Europe,Switzerland,LC,Zurich,,47.3769,8.5417,NA,14/4/14,NA,NA,Halictidae,Halictinae,Halictini,Sphecodes,Sphecodes,Sphecodes_crassus,Female,0.0234,0.01451,0.00889,1.263,NA
Apoidea,ALLO-SWI-283,Europe,Switzerland,LC,Zurich,Gossau r5,47.3769,8.5417,NA,25/8/16,NA,NA,Halictidae,Halictinae,Halictini,Sphecodes,Sphecodes,Sphecodes_ephippius,Male,0.02391,0.021706,0.002204,1.277,NA
Apoidea,ALLO-SWI-306,Europe,Switzerland,LC,Zurich,Seon r2,47.3769,8.5417,NA,20/6/16,NA,NA,Halictidae,Halictinae,Halictini,Sphecodes,Sphecodes,Sphecodes_monilllocornis,Female,0.02904,0.021706,0.007334,1.488,NA
Syrphoidea,ALLO-SWI-240,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,14/4/14,NA,Pan_trap,Syrphidae,Eristalinae,Brachyopini,Brachyopa,NA,Brachyopa_vittata,Male,35.5,0.027579,0.007921,2.593,NA
Syrphoidea,ALLO-SWI-244,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,6/6/13,NA,Pan_trap,Syrphidae,Eristalinae,Xylotini,Brachypalpoides,NA,Brachypalpoides_lentus,Female,50.8,0.031179,0.019621,2.863,NA
Syrphoidea,ALLO-SWI-239,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,6/6/13,NA,Pan_trap,Syrphidae,Eristalinae,Milesiini,Caliprobola,NA,Caliprobola_speciosa,Male,54.6,0.031179,0.023421,3.212,NA
Syrphoidea,ALLO-SWI-247,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,6/6/13,NA,Pan_trap,Syrphidae,Eristalinae,Milesiini,Caliprobola,NA,Caliprobola_speciosa,Female,70.3,0.047707,0.022593,3.18,NA
Syrphoidea,ALLO-SWI-236,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,9/8/13,NA,Pan_trap,Syrphidae,Eristalinae,Milesiini,Chalcosyrphus,NA,Chalcosyrphus_nemorum,Female,43.5,0.031179,0.012321,2.184,NA
Syrphoidea,ALLO-SWI-220,Europe,Switzerland,LC,Zurich,Motsch,47.3769,8.5417,0,20/5/16,NA,Pan_trap,Syrphidae,Eristalinae,Rhingiini,Cheilosia,NA,Cheilosia_sp1,Female,52.7,0.031179,0.021521,2.655,NA
Syrphoidea,ALLO-SWI-214,Europe,Switzerland,LC,Zurich,Berg,47.3769,8.5417,0,25/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Rhingiini,Cheilosia,NA,Cheilosia_sp1,Female,28.4,0.021706,0.006694,2.229,NA
Syrphoidea,ALLO-SWI-232,Europe,Switzerland,LC,Zurich,Zeining,47.3769,8.5417,0,22/6/16,NA,Pan_trap,Syrphidae,Eristalinae,Rhingiini,Cheilosia,NA,Cheilosia_sp1,Male,27,0.021706,0.005294,2.208,NA
Syrphoidea,ALLO-SWI-229,Europe,Switzerland,LC,Zurich,Berg,47.3769,8.5417,0,25/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Rhingiini,Cheilosia,NA,Cheilosia_sp1,Male,26,0.021706,0.004294,2.295,NA
Syrphoidea,ALLO-SWI-227,Europe,Switzerland,LC,Zurich,Berg,47.3769,8.5417,0,8/7/16,NA,Pan_trap,Syrphidae,Eristalinae,Rhingiini,Cheilosia,NA,Cheilosia_sp1,Female,24.4,0.021706,0.002694,1.702,NA
Syrphoidea,ALLO-SWI-250,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,9/8/13,NA,Pan_trap,Syrphidae,Eristalinae,Brachyopini,Chrysogaster,NA,Chrysogaster_solstitialis,Female,15.8,0.01451,0.00129,1.51,NA
Syrphoidea,ALLO-SWI-430,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,9/8/13,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Chrysotoxum,NA,Chrysotoxum_bincintum,Female,48,0.031179,0.016821,2.316,NA
Syrphoidea,ALLO-SWI-379,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,6/6/13,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Chrysotoxum,NA,Chrysotoxum_cautum,Female,60.9,0.031179,0.029721,3.838,NA
Syrphoidea,ALLO-SWI-434,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,6/6/13,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Chrysotoxum,NA,Chrysotoxum_cautum,Male,55.4,0.031179,0.024221,3.521,NA
Syrphoidea,ALLO-SWI-397,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,6/6/13,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Chrysotoxum,NA,Chrysotoxum_intermedium,Female,52.5,0.031179,0.021321,3.56,NA
Syrphoidea,ALLO-SWI-384,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,5/7/13,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Chrysotoxum,NA,Chrysotoxum_verralli,Female,49.7,0.031179,0.018521,3.072,NA
Syrphoidea,ALLO-SWI-424,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,5/7/13,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Chrysotoxum,NA,Chrysotoxum_verralli,Male,44.6,0.031179,0.013421,3.127,NA
Syrphoidea,ALLO-SWI-398,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,9/8/13,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Dasysyrphus,NA,Dasysyrphus_albostriatus,Female,41.8,0.031179,0.010621,2.134,NA
Syrphoidea,ALLO-SWI-425,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,9/8/13,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Dasysyrphus,NA,Dasysyrphus_albostriatus,Male,40.8,0.031179,0.009621,2.399,NA
Syrphoidea,ALLO-SWI-383,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,9/8/13,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Dasysyrphus,NA,Dasysyrphus_albostriatus,Male,30.2,0.027579,0.002621,2.128,NA
Syrphoidea,ALLO-SWI-409,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,6/6/13,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Dasysyrphus,NA,Dasysyrphus_friulensis,Female,32.5,0.027579,0.004921,2.183,NA
Syrphoidea,ALLO-SWI-423,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,6/6/13,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Dasysyrphus,NA,Dasysyrphus_venustus,Female,37.2,0.027579,0.009621,2.736,NA
Syrphoidea,ALLO-SWI-54,Europe,Switzerland,LC,Zurich,Mandch,47.3769,8.5417,0,28/6/16,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,Episyrphus_balteatus,Female,39.9,0.021706,0.018194,2.209,NA
Syrphoidea,ALLO-SWI-97,Europe,Switzerland,LC,Zurich,Mandch,47.3769,8.5417,0,23/8/16,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,Episyrphus_balteatus,Female,48.4,0.031179,0.017221,2.377,NA
Syrphoidea,ALLO-SWI-11,Europe,Switzerland,LC,Zurich,Buch Gr,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,Episyrphus_balteatus,Female,44.6,0.031179,0.013421,2.446,NA
Syrphoidea,ALLO-SWI-45,Europe,Switzerland,LC,Zurich,Mandchj,47.3769,8.5417,0,23/8/16,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,Episyrphus_balteatus,Male,42.4,0.031179,0.011221,2.324,NA
Syrphoidea,ALLO-SWI-5,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,Episyrphus_balteatus,Female,41.4,0.031179,0.010221,1.873,NA
Syrphoidea,ALLO-SWI-2,Europe,Switzerland,LC,Zurich,Zeining,47.3769,8.5417,0,22/6/16,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,Episyrphus_balteatus,Female,27.4,0.021706,0.005694,2.322,NA
Syrphoidea,ALLO-SWI-89,Europe,Switzerland,LC,Zurich,MZ B1,47.3769,8.5417,0,,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,Episyrphus_balteatus,Male,25.4,0.021706,0.003694,1.88,NA
Syrphoidea,ALLO-SWI-9,Europe,Switzerland,LC,Zurich,Zeining,47.3769,8.5417,0,22/6/16,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,Episyrphus_balteatus,Female,25.4,0.021706,0.003694,2.362,NA
Syrphoidea,ALLO-SWI-39,Europe,Switzerland,LC,Zurich,Seegrab,47.3769,8.5417,0,28/6/16,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,Episyrphus_balteatus,Female,23.7,0.021706,0.001994,2.113,NA
Syrphoidea,ALLO-SWI-19,Europe,Switzerland,LC,Zurich,Seon,47.3769,8.5417,0,23/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,Eristalinus_aeneus,Male,63.5,0.031179,0.032321,3.081,NA
Syrphoidea,ALLO-SWI-255,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,9/8/13,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,Eristalinus_aeneus,Male,45.4,0.031179,0.014221,2.802,NA
Syrphoidea,ALLO-SWI-215,Europe,Switzerland,LC,Zurich,Hellikon,47.3769,8.5417,0,30/7/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_arbustorum,Male,56.8,0.031179,0.025621,3.157,NA
Syrphoidea,ALLO-SWI-243,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,5/7/13,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_arbustorum,Female,53.5,0.031179,0.022321,3.136,NA
Syrphoidea,ALLO-SWI-223,Europe,Switzerland,LC,Zurich,Buch Gr,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_arbustorum,Female,52.7,0.031179,0.021521,2.825,NA
Syrphoidea,ALLO-SWI-216,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_arbustorum,Male,52.4,0.031179,0.021221,3.304,NA
Syrphoidea,ALLO-SWI-219,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_arbustorum,Male,52.3,0.031179,0.021121,3.382,NA
Syrphoidea,ALLO-SWI-211,Europe,Switzerland,LC,Zurich,Berg,47.3769,8.5417,0,8/7/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_arbustorum,Female,42.8,0.021706,0.021094,3.42,NA
Syrphoidea,ALLO-SWI-221,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_arbustorum,Male,52.2,0.031179,0.021021,3.437,NA
Syrphoidea,ALLO-SWI-238,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,5/7/13,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_arbustorum,Male,47.5,0.031179,0.016321,2.941,NA
Syrphoidea,ALLO-SWI-212,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_arbustorum,Male,46,0.031179,0.014821,2.848,NA
Syrphoidea,ALLO-SWI-362,Europe,Switzerland,LC,Zurich,Hinwil,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_interrupta,Female,74.82,0.031179,0.043641,4.016,NA
Syrphoidea,ALLO-SWI-336,Europe,Switzerland,LC,Zurich,Suberg,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_interrupta,Female,66.14,0.031179,0.034961,3.685,NA
Syrphoidea,ALLO-SWI-261,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_interrupta,Female,63.98,0.031179,0.032801,3.266,NA
Syrphoidea,ALLO-SWI-287,Europe,Switzerland,LC,Zurich,hinwil,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_interrupta,Female,63.03,0.031179,0.031851,3.553,NA
Syrphoidea,ALLO-SWI-262,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_interrupta,Female,57.09,0.031179,0.025911,2.933,NA
Syrphoidea,ALLO-SWI-312,Europe,Switzerland,LC,Zurich,Suberg,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_interrupta,Male,50.76,0.031179,0.019581,3.289,NA
Syrphoidea,ALLO-SWI-245,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,9/8/13,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_interrupta,Female,50.2,0.031179,0.019021,3.436,NA
Syrphoidea,ALLO-SWI-254,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,5/7/13,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_interrupta,Male,47.6,0.03391,0.01369,3.157,NA
Syrphoidea,ALLO-SWI-441,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,9/8/13,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_jugorum,Female,45.3,0.031179,0.014121,3.018,NA
Syrphoidea,ALLO-SWI-22,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_pertinax,Male,58.8,0.031179,0.027621,3.615,NA
Syrphoidea,ALLO-SWI-500,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,9/8/13,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_pertinax,Female,53.1,0.031179,0.021921,3.437,NA
Syrphoidea,ALLO-SWI-448,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,6/6/13,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_pertinax,Male,52.5,0.031179,0.021321,3.409,NA
Syrphoidea,ALLO-SWI-453,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,14/4/13,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_pratorum,Male,62.4,0.031179,0.031221,3.955,NA
Syrphoidea,ALLO-SWI-94,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,0,3/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_pratorum,Male,57.7,0.031179,0.026521,3.338,NA
Syrphoidea,ALLO-SWI-90,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_tenax,Female,87.4,0.031179,0.056221,4.205,NA
Syrphoidea,ALLO-SWI-106,Europe,Switzerland,LC,Zurich,Gossau,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_tenax,Male,75.9,0.031179,0.044721,4.365,NA
Syrphoidea,ALLO-SWI-107,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_tenax,Male,74,0.031179,0.042821,4.032,NA
Syrphoidea,ALLO-SWI-83,Europe,Switzerland,LC,Zurich,Buch Str,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_tenax,Female,73.7,0.031179,0.042521,4.218,NA
Syrphoidea,ALLO-SWI-69,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_tenax,Female,72.2,0.031179,0.041021,4.098,NA
Syrphoidea,ALLO-SWI-104,Europe,Switzerland,LC,Zurich,Wohl,47.3769,8.5417,0,24/8/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_tenax,Male,65.7,0.031179,0.034521,4.086,NA
Syrphoidea,ALLO-SWI-8,Europe,Switzerland,LC,Zurich,Seegrab,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_tenax,Male,63,0.031179,0.031821,3.861,NA
Syrphoidea,ALLO-SWI-98,Europe,Switzerland,LC,Zurich,Hinwil,47.3769,8.5417,0,29/7/16,NA,Pan_trap,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,Eristalis_tenax,Male,52.3,0.021706,0.030594,3.722,NA
Syrphoidea,ALLO-SWI-503,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,5/7/13,NA,Pan_trap,Syrphidae,Eristalinae,Merodontini,Eumerus,NA,Eumerus_ornatus,Female,41,0.031179,0.009821,1.78,NA
Syrphoidea,ALLO-SWI-494,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,6/6/13,NA,Pan_trap,Syrphidae,Eristalinae,Merodontini,Eumerus,NA,Eumerus_strigatus,Male,31.4,0.027579,0.003821,1.79,NA
Syrphoidea,ALLO-SWI-506,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,9/8/13,NA,Pan_trap,Syrphidae,Eristalinae,Merodontini,Eumerus,NA,Eumerus_strigatus,Female,16.7,0.01451,0.00219,1.711,NA
Syrphoidea,ALLO-SWI-385,Europe,Switzerland,LC,Zurich,Seegrab,47.3769,8.5417,0,8/7/16,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Eupeodes,NA,Eupeodes_corollae,Male,44.8,0.031179,0.013621,1.888,NA
Syrphoidea,ALLO-SWI-427,Europe,Switzerland,LC,Zurich,NA,47.3769,8.5417,183,5/7/13,NA,Pan_trap,Syrphidae,Syrphinae,Syrphini,Eupeodes,NA,Eupeodes_corollae,Male,30.6,0.027579,0.003021,2.151,NA
